"region","hbcu","tribal","urban","open","landGrant","associates","allDistance","partDistance","studyAbroad","weekend","remedial","counseling","dayCare","oncampusHousing","mealPlan","instateTuition","size","facultyRatio","grantAid","loanAid","minorityEnroll","placeEmploy","tuitionOptions"
"FW","No","No","City:M","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",23,4314,8746,19,"Yes","No"
"SE","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",15,3868,8255,61,"Yes","No"
"GL","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",16,3632,9430,71,"Yes","No"
"ME","No","No","City:L","Yes","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",11997,"<1,000",10,4408,8194,38,"Yes","Yes"
"SE","No","No","Suburb:L","No","No","Yes","No","Yes","Yes","Implied no","Yes","Yes","Implied no","Yes","Yes",29226,"1-4,999",24,15265,12345,54,"Yes","Yes"
"GL","No","No","City:L","No","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",10320,"<1,000",10,4048,6657,8,"Yes","No"
"SW","No","No","City:L","No","No","Implied no","No","Yes","Implied no","Implied no","Implied no","Yes","Implied no","No","No",4590,"<1,000",8,4323,9235,42,"No","Yes"
"SE","No","No","City:S","Yes","No","Yes","No","Implied no","Implied no","Yes","Implied no","Implied no","Implied no","No","No",15370,"<1,000",9,6500,8500,67,"Yes","Yes"
"PL","No","No","City:S","No","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",16380,"<1,000",7,9157,8811,4,"No","Yes"
"SW","No","No","Suburb:L","No","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","Yes","No",7500,"<1,000",16,3446,6263,31,"Yes","Yes"
"ME","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",14040,"<1,000",12,3735,11140,43,"No","Yes"
"SE","No","No","City:S","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",11940,"<1,000",14,6729,8660,47,"Yes","Yes"
"FW","No","No","City:L","Yes","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",10925,"1-4,999",17,3178,9628,16,"No","No"
"SE","No","No","City:M","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",13932,"1-4,999",16,3442,7245,34,"Yes","Yes"
"SE","No","No","City:M","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",13932,"<1,000",13,3275,7246,57,"Yes","Yes"
"ME","No","No","Suburb:L","No","No","Implied no","No","Implied no","Implied no","Implied no","Implied no","Yes","Implied no","Yes","Yes",6000,"<1,000",20,9068,7554,0,"No","Yes"
"SW","No","No","City:L","No","No","Implied no","No","Yes","Yes","Yes","Implied no","Yes","Implied no","Yes","Yes",9010,"1-4,999",18,8762,7561,23,"Yes","Yes"
"SE","No","No","City:L","Yes","No","Implied no","No","Implied no","Implied no","Yes","Implied no","Yes","Implied no","Yes","No",15702,"<1,000",10,3269,6239,57,"Yes","Yes"
"ME","No","No","City:M","Yes","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",20400,"<1,000",12,6752,3707,77,"Yes","Yes"
"FW","No","No","City:M","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",18335,"<1,000",15,4405,9106,68,"Yes","Yes"
"SW","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",22,4252,8656,54,"Yes","No"
"SE","No","No","City:L","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Implied no","No","No",13464,"<1,000",8,4223,8225,66,"Yes","Yes"
"GL","No","No","City:S","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","Yes","No",17389,"<1,000",18,5214,7275,32,"Yes","Yes"
"SW","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","Yes","No",17316,"<1,000",18,6050,10078,38,"Yes","Yes"
"FW","No","No","City:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",23,3815,8613,35,"Yes","No"
"RM","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",11271,"<1,000",10,4203,6669,17,"Yes","Yes"
"GL","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",16,3933,7636,47,"Yes","No"
"GL","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",13,4204,8220,19,"Yes","No"
"PL","No","No","City:L","No","No","Yes","No","Implied no","Implied no","Implied no","Implied no","Yes","Implied no","No","No",25600,"<1,000",17,5275,6259,11,"Yes","No"
"SW","No","No","City:L","No","No","Implied no","No","Implied no","Implied no","Yes","Implied no","Yes","Implied no","No","No",13770,"<1,000",10,5080,8398,0,"Yes","Yes"
"NE","No","No","City:M","Yes","No","Implied no","No","Implied no","Yes","Implied no","Yes","Yes","Implied no","Yes","Yes",22500,"<1,000",10,8630,6668,10,"Yes","Yes"
"ME","No","No","City:L","No","No","Implied no","No","Implied no","Implied no","Implied no","Implied no","Implied no","Implied no","Yes","Yes",8900,"<1,000",21,8844,7554,0,"No","Yes"
"FW","No","No","Suburb:L","Yes","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",11301,"<1,000",13,3840,9969,21,"No","No"
"FW","No","No","Suburb:L","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",11007,"<1,000",7,3632,9975,12,"No","No"
"FW","No","No","City:M","Yes","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",15196,"<1,000",14,5207,8244,69,"Yes","Yes"
"FW","No","No","City:S","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Implied no","Yes","No",18648,"1-4,999",20,6898,9430,50,"Yes","Yes"
"FW","No","No","Suburb:L","No","No","Implied no","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",19908,"<1,000",14,8024,11087,25,"Yes","Yes"
"FW","No","No","City:M","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",13608,"<1,000",9,3896,8649,60,"Yes","Yes"
"SE","No","No","Suburb:L","No","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",12020,"<1,000",14,5190,11002,65,"Yes","Yes"
"SE","No","No","Suburb:L","No","No","Yes","No","Yes","Yes","Yes","Implied no","Yes","Yes","Yes","Yes",4191,"10-19,999",22,4598,7659,26,"Yes","Yes"
"SW","No","No","City:S","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",21,4128,8734,57,"Yes","No"
"FW","No","No","Suburb:L","Yes","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",18106,"<1,000",24,5252,7833,58,"Yes","Yes"
"GL","No","No","Suburb:L","No","No","Yes","No","Yes","Yes","Implied no","Yes","Yes","Implied no","No","No",3880,"<1,000",17,4975,4843,0,"Yes","Yes"
"PL","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",11,3947,9155,12,"Yes","No"
"GL","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",17,4083,9768,65,"Yes","No"
"ME","No","No","Suburb:L","Yes","No","Implied no","No","Implied no","Implied no","Implied no","Implied no","Yes","Implied no","Yes","Yes",9400,"<1,000",8,15349,7554,0,"No","Yes"
"ME","No","No","City:S","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",11150,"<1,000",9,2869,10245,38,"No","No"
"SW","No","No","City:L","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Implied no","No","No",13464,"<1,000",8,5198,7600,48,"Yes","Yes"
"FW","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Implied no","Implied no","Yes","Implied no","No","No",18335,"1-4,999",23,7007,7976,43,"Yes","Yes"
"PL","No","No","City:S","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",13068,"<1,000",15,2838,5908,43,"Yes","No"
"NE","No","No","Suburb:M","No","No","Yes","No","Yes","Yes","Implied no","Implied no","Yes","Implied no","No","No",10524,"1-4,999",20,7262,6261,26,"Yes","Yes"
"NE","No","No","Suburb:M","No","No","Yes","No","Yes","Yes","Implied no","Implied no","Yes","Implied no","No","No",10524,"<1,000",22,6849,6333,14,"Yes","Yes"
"NE","No","No","City:M","No","No","Yes","No","Yes","Yes","Implied no","Implied no","Yes","Implied no","No","No",10524,"1-4,999",18,6433,6644,33,"Yes","Yes"
"SE","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",20,3786,8384,67,"Yes","No"
"SE","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",20,4037,8644,67,"Yes","No"
"SE","No","No","City:M","Yes","No","Yes","No","Yes","Implied no","Implied no","Implied no","Yes","Implied no","No","No",9360,"1-4,999",25,3339,7513,26,"No","No"
"FW","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",23,4264,9263,43,"Yes","No"
"FW","No","No","City:L","No","No","Implied no","No","Yes","Yes","Implied no","Yes","Yes","Implied no","Yes","No",38300,"<1,000",12,17045,12311,14,"No","Yes"
"FW","No","No","Town:D","No","No","Implied no","No","Yes","Implied no","Implied no","Implied no","Yes","Implied no","No","No",12555,"<1,000",11,3432,9864,14,"No","Yes"
"SW","No","No","City:L","Yes","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",18335,"<1,000",19,4038,8198,64,"Yes","Yes"
"SE","No","No","Suburb:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",14985,"1-4,999",9,4716,10966,67,"Yes","Yes"
"SE","No","No","City:S","Yes","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",15584,"<1,000",19,4235,8388,82,"Yes","Yes"
"SE","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",11987,"<1,000",21,7203,8264,61,"Yes","Yes"
"FW","No","No","City:L","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Implied no","No","No",13464,"<1,000",6,4484,8163,28,"Yes","Yes"
"NE","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",16,3911,9692,43,"Yes","No"
"FW","No","No","Suburb:L","Yes","No","Yes","No","Yes","Yes","Implied no","Yes","Yes","Implied no","No","No",3388,"1-4,999",16,4952,4962,9,"Yes","No"
"RM","No","No","City:L","No","No","Yes","No","Yes","Yes","Implied no","Yes","Yes","Implied no","Yes","Yes",29226,"1-4,999",16,13082,10778,28,"Yes","Yes"
"GL","No","No","Suburb:L","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",11557,"<1,000",9,4030,10220,41,"No","No"
"GL","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","No","No",11850,"<1,000",13,5949,8539,58,"No","Yes"
"SW","No","No","Suburb:L","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Implied no","No","No",9552,"<1,000",13,3285,8072,25,"No","Yes"
"SE","No","No","City:M","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","Yes","No",17496,"<1,000",17,4957,7188,65,"Yes","Yes"
"NE","No","No","Suburb:L","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",11629,"<1,000",7,2936,9677,23,"No","No"
"GL","No","No","City:L","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",10914,"<1,000",7,3919,10327,30,"No","No"
"SW","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",12600,"<1,000",10,2624,5334,48,"Yes","No"
"ME","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",18840,"<1,000",10,15982,8157,78,"No","Yes"
"FW","No","No","City:S","No","No","Implied no","No","Yes","Yes","Implied no","Implied no","Yes","Implied no","No","No",8130,"1-4,999",11,6121,9140,9,"Yes","No"
"SE","No","No","Suburb:L","No","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","No","No",13995,"<1,000",8,5763,9549,39,"Yes","Yes"
"ME","No","No","Suburb:L","No","No","Implied no","No","Implied no","Implied no","Implied no","Implied no","Yes","Implied no","Yes","Yes",11500,"<1,000",9,9110,7554,0,"No","Yes"
"FW","No","No","City:L","No","No","Implied no","No","Yes","Yes","Implied no","Yes","Yes","Implied no","No","No",4253,"1-4,999",17,3681,7527,35,"Yes","Yes"
"FW","No","No","Suburb:M","No","No","Implied no","No","Yes","Yes","Implied no","Yes","Yes","Implied no","Yes","Yes",5472,"5-9,999",22,7379,6757,51,"Yes","Yes"
"SE","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",23,4013,9178,76,"Yes","No"
"FW","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","Yes","No",18648,"1-4,999",18,6258,9106,41,"Yes","Yes"
"GL","No","No","City:S","Yes","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",11172,"<1,000",9,3848,9921,46,"No","No"
"SW","No","No","Suburb:L","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Implied no","No","No",13464,"<1,000",11,3727,7205,69,"Yes","Yes"
"GL","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",9,3527,8613,39,"Yes","No"
"ME","No","No","City:S","No","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",23178,"1-4,999",11,4316,7552,11,"Yes","Yes"
"PL","No","No","Suburb:L","Yes","No","Yes","Yes","Yes","Implied no","Implied no","Yes","Yes","Implied no","No","No",6360,"10-19,999",18,6638,8477,36,"Yes","Yes"
"PL","No","No","City:S","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",14040,"<1,000",10,6056,6933,8,"Yes","Yes"
"SE","No","No","Suburb:L","Yes","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",12984,"<1,000",12,3215,3778,11,"No","No"
"FW","No","No","Suburb:L","Yes","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","Yes","Yes",18335,"<1,000",15,5050,7308,65,"Yes","Yes"
"SW","No","No","Rural:D","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","Yes","No",5700,"<1,000",6,6673,5515,0,"No","Yes"
"FW","No","No","City:L","No","No","Implied no","No","Yes","Yes","Yes","Yes","Yes","Implied no","No","No",33100,"1-4,999",14,5784,8658,26,"Yes","Yes"
"SE","No","No","City:S","Yes","No","Yes","No","Yes","Implied no","Implied no","Implied no","Yes","Implied no","No","No",10800,"<1,000",7,3831,4477,10,"No","Yes"
"FW","No","No","City:S","No","No","Implied no","No","Implied no","Implied no","Implied no","Implied no","Yes","Implied no","No","No",27600,"1-4,999",13,8596,7420,6,"Yes","No"
"GL","No","No","Suburb:L","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",12,3928,8227,25,"Yes","No"
"GL","No","No","City:L","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",10784,"<1,000",6,4132,9999,38,"No","No"
"SE","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",12780,"1-4,999",24,4312,9648,76,"No","No"
"ME","No","No","Suburb:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",12780,"1-4,999",19,4436,10549,58,"No","No"
"SW","No","No","City:L","Yes","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",18335,"<1,000",16,4825,10016,69,"Yes","Yes"
"SE","No","No","City:M","Yes","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",17000,"<1,000",11,3251,6276,30,"Yes","Yes"
"SW","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","Yes","No",6300,"<1,000",9,5265,6344,72,"Yes","Yes"
"ME","No","No","City:L","No","No","Implied no","No","Implied no","Implied no","Implied no","Implied no","Yes","Implied no","Yes","Yes",9200,"<1,000",20,5945,7554,0,"No","Yes"
"RM","No","No","City:S","Yes","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","No","No",18335,"<1,000",13,4384,7149,11,"Yes","Yes"
"SW","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",17316,"<1,000",17,6266,9538,50,"Yes","Yes"
"SE","No","No","City:M","No","No","Implied no","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",6750,"<1,000",16,5250,7945,32,"Yes","Yes"
"PL","No","No","City:S","No","No","Yes","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","No","No",17748,"<1,000",9,3484,6851,17,"Yes","No"
"GL","No","No","City:S","No","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","No","No",13542,"<1,000",8,5482,9161,5,"Yes","Yes"
"SW","No","No","City:L","Yes","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",14250,"<1,000",22,3877,9186,51,"Yes","Yes"
"FW","No","No","Rural:F","No","No","Implied no","No","Yes","Yes","Implied no","Implied no","Yes","Yes","Yes","Yes",11220,"5-9,999",18,17841,5421,53,"Yes","Yes"
"SW","No","No","City:L","Yes","No","Yes","No","Implied no","Implied no","Yes","Implied no","Yes","Implied no","No","No",18335,"<1,000",10,10888,11958,50,"Yes","Yes"
"PL","No","No","Town:D","No","No","Yes","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",6880,"1-4,999",18,3712,7512,5,"Yes","Yes"
"ME","No","No","City:M","Yes","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",11846,"<1,000",8,3972,9770,47,"No","No"
"SE","No","No","Suburb:L","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",10595,"<1,000",6,4098,10306,30,"No","No"
"SE","No","No","Suburb:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",12045,"<1,000",18,7334,8119,59,"Yes","Yes"
"RM","No","No","City:M","No","No","Implied no","No","Implied no","Implied no","Implied no","Yes","Yes","Implied no","Yes","No",22500,"<1,000",21,5436,8280,16,"Yes","Yes"
"SE","No","No","City:L","No","No","Yes","No","Yes","Yes","Implied no","Yes","Yes","Implied no","Yes","Yes",29226,"1-4,999",23,14833,12244,43,"Yes","Yes"
"FW","No","No","City:L","No","No","Implied no","No","Yes","Implied no","Yes","Implied no","Yes","Implied no","No","No",32683,"1-4,999",6,5401,11714,15,"Yes","Yes"
"PL","No","No","Suburb:M","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","No","No",14040,"<1,000",9,7168,7045,7,"Yes","Yes"
"SE","No","No","Rural:D","No","No","Implied no","No","Yes","Yes","Implied no","Implied no","Yes","Implied no","Yes","Yes",17712,"1-4,999",15,12325,6667,20,"Yes","Yes"
"SE","No","No","Rural:F","No","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","Yes","Yes",14250,"<1,000",11,16737,7191,17,"Yes","Yes"
"FW","No","No","City:M","No","No","Yes","No","Yes","Implied no","Yes","Implied no","Implied no","Implied no","No","No",18335,"1-4,999",15,4549,8633,31,"Yes","Yes"
"ME","No","No","Suburb:L","Yes","No","Implied no","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","Yes","Yes",9800,"1-4,999",12,10370,7554,1,"No","Yes"
"GL","No","No","Suburb:L","Yes","No","Yes","No","Yes","Implied no","Yes","Yes","Yes","Implied no","Yes","No",17316,"<1,000",13,5567,6937,31,"Yes","Yes"
"RM","No","No","City:S","Yes","No","Yes","No","Implied no","Implied no","Yes","Yes","Yes","Implied no","No","No",18021,"<1,000",12,5155,7919,15,"Yes","Yes"
"FW","No","No","City:L","No","No","Yes","No","Yes","Implied no","Implied no","Yes","Yes","Implied no","No","No",14592,"<1,000",7,4909,9824,31,"Yes","Yes"
